published,impact,av-attack-vector,av-attack-complexity,av-privileges-required,av-user-interaction,av-scope,av-confidentiality,av-integrity,av-availability
2000-10-20T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,6.4,L,H,Null,Null,Null,P,P,P
2000-10-20T04:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-10-20T04:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2000-11-01T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,H,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,L,H,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,2.9,L,L,Null,Null,Null,N,P,N
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-14T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,4.9,L,L,Null,Null,Null,N,P,P
2000-11-14T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-11-14T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-11-20T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-11-21T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-11-23T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-10T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,H,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,L,H,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-11T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-14T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-16T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-18T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,2.9,L,H,Null,Null,Null,N,P,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,L,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,4.9,N,L,Null,Null,Null,P,P,N
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-19T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-19T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-20T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2000-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,N,P,N
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2000-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-31T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2000-12-31T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2000-12-31T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-01T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-01T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-01T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-01T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-08T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,L,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,6.4,L,H,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,N,H,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,M,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,10.0,N,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,4.9,L,L,Null,Null,Null,P,P,N
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,N,N,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,4.9,N,L,Null,Null,Null,P,N,P
2001-01-09T05:00:00.000,2.9,N,L,Null,Null,Null,P,N,N
2001-01-09T05:00:00.000,10.0,L,L,Null,Null,Null,C,C,C
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,L,L,Null,Null,Null,P,P,P
2001-01-09T05:00:00.000,6.4,N,L,Null,Null,Null,P,P,P
